Allocation API,,,,,,,,,,,,Deallocation APIs,,,,,,,,,,,
Call Path Length,Application,Source File Path,API Name,API Type,Argument Count,Ret Val,Arguments Categories,Argument Type,Return Type,,,Call Path Length,Application,Source File Path,API Name,API Type,Argument Count,Ret Val,Arguments Categories,Argument Type,Return Type,Argument Type,Return Type
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_get_formats,A,3,FLAG,"RD, RD, IV","PTR, enum, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_data_from,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_drm.c,drm_transfer_data_to,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/sha512.c,av_sha512_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/eval.c,parse_primary,A,2,FLAG,"IV, RD","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/eval.c,make_eval_expr,A,4,OBJECT,"IV, IV, IV, IV","INT, INT, PTR, PTR",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/detection_bbox.c,av_detection_bbox_alloc,A,2,OBJECT,"AS, RD","INT, INT",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/detection_bbox.c,av_detection_bbox_create_side_data,A,2,OBJECT,"RD , AS","PTR, INT32",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/sha.c,av_sha_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/threadmessage.c,av_thread_message_queue_alloc,A,3,FLAG,"IV, AS, AS","PTR, INT, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/cast5.c,av_cast5_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/rc4.c,av_rc4_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/vulkan_shaderc.c,ff_vk_shaderc_init,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_videotoolbox.c,vt_transfer_data_from,A,Untitled spreadsheet,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hwcontext_videotoolbox.c,vt_transfer_data_to,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavutil/camellia.c,av_camellia_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/stereo3d.c,av_stereo3d_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/stereo3d.c,av_stereo3d_create_side_data,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/encryption_info.c,av_encryption_info_alloc,A,3,OBJECT,"IV, IV, IV","INT, INT, INT",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/encryption_info.c,av_encryption_info_clone,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
3,ffmpeg,libavutil/encryption_info.c,av_encryption_info_get_side_data,A,2,OBJECT,"IV, RD","INT*, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/encryption_info.c,av_encryption_info_add_side_data,A,2,OBJECT,"IV, RD","PTR, INT*",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/encryption_info.c,av_encryption_init_info_alloc,A,4,OBJECT,"IV, IV, IV, IV","INT, INT, INT, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/encryption_info.c,av_encryption_init_info_add_side_data,A,2,OBJECT,"IV, RD","PTR, INT*",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/spherical.c,av_spherical_alloc,A,1,OBJECT,RD,INT*,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/twofish.c,av_twofish_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/mastering_display_metadata.c,av_mastering_display_metadata_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/mastering_display_metadata.c,av_mastering_display_metadata_create_side_data,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/mastering_display_metadata.c,av_content_light_metadata_alloc,A,1,OBJECT,RD,INT*,ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/mastering_display_metadata.c,av_content_light_metadata_create_side_data,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavutil/pca.c,ff_pca_init,A,1,OBJECT,IV,INT,ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_qsv.c,qsv_pool_alloc,A,2,OBJECT,"RD, unused","PTR, INT",object ptr,,,,,,,,,,,,,,
4,ffmpeg,libavutil/hwcontext_d3d11va.c,wrap_texture_buf,A,3,OBJECT,"RD, RD, RD","PTR, PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/des.c,av_des_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/hmac.c,av_hmac_alloc,A,1,OBJECT,IV,enum,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavutil/tree.c,av_tree_node_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,nvdec_decoder_create,A,4,FLAG,"IV, RD, RD, IV","PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,nvdec_decoder_frame_alloc,A,2,OBJECT,"IV, unused","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,ff_nvdec_start_frame,A,2,FLAG,"IV, RD","PTR, PTR",INT,,,,,,,,,,,,,,
5,ffmpeg,libavcodec/encode.c,ff_alloc_packet,A,3,FLAG,"RD, RD, AS","PTR, PTR, INT",INT,,,,,,,,,,,,,,
4,ffmpeg,libavcodec/utils.c,av_fast_padded_malloc,A,3,N/A,"IV, RD, AS","PTR, INT *, INT",N/A,,,,,,,,,,,,,,
5,ffmpeg,libavcodec/utils.c,av_fast_padded_mallocz,A,3,N/A,"IV, RD, AS","PTR, INT *, INT",N/A,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/utils.c,av_cpb_properties_alloc,A,1,OBJECT,RD,INT*,ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/utils.c,ff_add_cpb_side_data,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avpacket.c,av_packet_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/avpacket.c,packet_alloc,RA,2,FLAG,"IV, AS","PTR, INT",INT,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/avpacket.c,av_new_packet,A,2,FLAG,"RD, AS","PTR, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avpacket.c,av_packet_add_side_data,RA,4,FLAG,"RD, IV, IV, IV","PTR, enum, INT, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/avpacket.c,av_packet_new_side_data,A,3,OBJECT,"RD, RD, AS","PTR, enum, INT",UINT*,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avpacket.c,avpriv_packet_list_put,A,4,FLAG,"RD, RD, RD, RD","PTR, PTR, PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,nvdec_decoder_create,A,4,FLAG,"IV, IV, IV, IV","PTR, PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,nvdec_decoder_frame_alloc,A,2,OBJECT,"RD, unused","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/nvdec.c,ff_nvdec_start_frame,A,2,FLAG,"RD, RD","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/vorbisenc.c,spawn_empty_frame,A,2,OBJECT,"IV, IV","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/opus_silk.c,ff_silk_init,A,3,FLAG,"IV, IV, IV","PTR, PTR, INT",INT,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/dcaenc.c,subband_bufer_alloc,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/dcaadpcm.c,ff_dcaadpcm_init,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/options.c,avcodec_alloc_context3,A,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/vorbis_parser.c,av_vorbis_parse_init,A,2,OBJECT,"IV, AS","PTR, INT",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/mpegpicture.c,make_table_writable,A,1,FLAG,IV,PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/atsc_a53.c,ff_alloc_a53_sei,A,4,FLAG,"RD, AS, IV, RD","PTR, INT, PTR, INT*",INT,,,,,,,,,,,,,,
4,ffmpeg,libavcodec/v4l2_m2m.c,ff_v4l2_m2m_create_context,A,2,FLAG,"RD, IV","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_wrapper.c,mediaformat_jni_new,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_wrapper.c,mediaformat_jni_newFromObject,A,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_wrapper.c,codec_create,A,2,OBJECT,"RD, IV","PTR, PTR",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/mediacodec_wrapper.c,mediaformat_ndk_new,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_wrapper.c,mediaformat_ndk_create,A,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_wrapper.c,ndk_codec_create,A,2,OBJECT,"IV, IV","INT, CHAR*",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/bsf.c,av_bsf_alloc,A,2,FLAG,"IV, IV","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/bsf.c,av_bsf_list_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/bsf.c,av_bsf_list_append,A,2,FLAG,"IV,  IV","PTR, PTR",INT,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/bsf.c,av_bsf_list_append_internal,A,4,FLAG,"IV, IV, IV, RD","PTR,CHAR*,CHAR*, PTR",INT,,,,,,,,,,,,,,
4,ffmpeg,libavcodec/bsf.c,av_bsf_list_append2,A,3,FLAG,"IV, IV, RD","PTR,CHAR*, PTR",INT,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/bsf.c,av_bsf_get_null_filter,A,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/bsf.c,av_bsf_list_parse_str,A,2,FLAG,"RD, IV","CHAR*, PTR",INT,,,,,,,,,,,,,,
4,ffmpeg,libavcodec/get_buffer.c,frame_pool_alloc,A,0,OBJECT,N/A,N/A,ref,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/opusdec_celt.c,ff_celt_init,A,4,FLAG,"IV, IV, IV, IV","PTR, PTR, INT, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/libjxl.c,libjxl_av_malloc,A,2,OBJECT,"unused, AS","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/avdct.c,avcodec_dct_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/d3d11va.c,av_d3d11va_alloc_context,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/opusenc.c,spawn_empty_frame,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/opus_pvq.c,ff_celt_pvq_init,A,2,FLAG,"IV, IV","PTR, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/vaapi_encode.c,vaapi_encode_alloc,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/vdpau.c,av_vdpau_alloc_context,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/vdpau.c,av_alloc_vdpaucontext,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/qsv_api.c,av_qsv_alloc_context,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/psymodel.c,ff_psy_preprocess_init,A,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/atsc_a53.c,ff_alloc_a53_sei,A,4,FLAG,"RD, AS, IV, RD","PTR, INT, PTR, INT*",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/decode.c,ff_attach_decode_data,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/omx.c,omx_init,A,3,OBJECT,"IV, IV, IV","PTR,CHAR*,CHAR*",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/avfft.c,av_fft_init,A,2,OBJECT,"IV, IV","INT, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avfft.c,av_mdct_init,A,2,OBJECT,"IV, IV","INT, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avfft.c,av_rdft_init,A,2,OBJECT,"IV, IV","INT, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/avfft.c,av_dct_init,A,2,OBJECT,"IV, IV","INT, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/dirac.c,av_dirac_parse_sequence_header,A,4,FLAG,"IV, IV, IV, RD","PTR, INT*, INT, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/zlib_wrapper.c,alloc_wrapper,A,3,OBJECT,"unused, AS, AS","PTR, INT, INT",ptr,,,,,,,,,,,,,,
1,ffmpeg,libavcodec/flac_parser.c,flac_fifo_alloc,A,2,FLAG,"RD, AS","PTR, INT",INT,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/bink.c,init_bundles,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/codec_par.c,avcodec_parameters_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec_surface.c,ff_mediacodec_surface_ref,A,3,OBJECT,"IV, IV, RD","PTR, PTR, PTR",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavcodec/snow.c,ff_snow_alloc_blocks,RA,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/mediacodec.c,av_mediacodec_alloc_context,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/ac3_parser.c,avpriv_ac3_parse_header,A,3,FLAG,"IV, RD, RD","PTR, INT*, INT",INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/rkmppdec.c,rkmpp_init_decoder,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
2,ffmpeg,libavcodec/h2645_parse.c,alloc_rbsp_buffer,A,2,N/A,"RD, IV","PTR, INT",N/A,,,,,,,,,,,,,,
1,ffmpeg,"libavcodec/jpeglsenc.c ",encode_jpegls_init,A,1,FLAG,RD,PTR,INT,,,,,,,,,,,,,,
4,ffmpeg,libavdevice/xcbgrab.c,allocate_shm_buffer,A,2,OBJECT,"RD, AS","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/avf_showcqt.c,create_freq_table,A,3,OBJECT,"IV, IV, AS","DOUBLE, DOUBLE, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/avf_showcqt.c,alloc_frame_empty,A,3,OBJECT,"IV, IV, IV","enum, INT, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/buffersrc.c,av_buffersrc_parameters_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavfilter/buffersink.c,av_buffersink_params_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/buffersink.c,av_abuffersink_params_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/framepool.c,ff_frame_pool_video_init,A,5,OBJECT,"IV, IV, IV, IV, IV","PTR, INT, INT, enum, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/framepool.c,ff_frame_pool_audio_init,A,5,OBJECT,"IV, IV, IV, IV, IV","PTR, INT, INT, enum, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/framepool.c,ff_frame_pool_get,A,1,OBJECT,RD,PTR,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/vf_pullup.c,make_field_queue,A,2,OBJECT,"RD, RD","PTR, INT",ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/graphparser.c,avfilter_inout_alloc,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/framequeue.c,ff_framequeue_add,A,2,FLAG,"RD, RD","PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/avfilter.c,ff_filter_alloc,A,2,OBJECT,"IV, IV","PTR,CHAR*",ptr,,,,,,,,,,,,,,
3,ffmpeg,libavfilter/vf_morpho.c,alloc_lut,A,4,FLAG,"RD, RD, AS, IV ","PTR, PTR, INT, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavfilter/dnn/queue.c,create_entry,RA,1,OBJECT,IV,PTR,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavfilter/dnn/queue.c,ff_queue_create,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
1,ffmpeg,libavfilter/dnn/dnn_backend_tf.c,tf_create_inference_request,A,0,OBJECT,N/A,N/A,ptr,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/qsvvpp.c,frame_alloc,A,3,FLAG,"RD , RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/qsvvpp.c,ff_qsvvpp_create,A,3,FLAG,"RD, RD, RD","PTR, PTR, PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavfilter/avfiltergraph.c,avfilter_graph_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavformat/rtmppkt.c,ff_rtmp_packet_create,A,5,FLAG,"IV, IV, IV, IV, AS","PTR, INT, PTR, INT, INT",INT,,,,,,,,,,,,,,
1,ffmpeg,libavformat/aviobuf.c,avio_alloc_context,A,7,OBJECT,"IV, IV, RD, IV, IV, IV, IV","CHAR*, INT, INT, VOID*, FUNCP, FUNCP, FUNCP",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavformat/avio.c,url_alloc_for_protocol,A,5,FLAG,"RD, IV, IV, IV, IV","DPTR,  PTR, CHAR*, INT, r PTR",INT,,,,,,,,,,,,,,
3,ffmpeg,libavformat/avio.c,ffurl_alloc,A,5,FLAG,"RD, IV, IV, IV, IV","DPTR, CHAR*, INT,  PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavformat/avio.c,avio_open_dir,A,3,FLAG,"RD, IV, IV, RD","DPTR, CHAR*, doule PTR",INT,,,,,,,,,,,,,,
2,ffmpeg,libavformat/url.c,ff_alloc_dir_entry,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavformat/rmdec.c,ff_rm_alloc_rmstream,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libavformat/imf_cpl.c,ff_imf_cpl_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,libavformat/imf_cpl.c,ff_imf_parse_cpl_from_xml_dom,A,2,FLAG,"IV, RD","PTR, DPTR",INT,,,,,,,,,,,,,,
1,ffmpeg,libavformat/segment.c,open_null_ctx,A,1,FLAG,RD,DPTR,INT,,,,,,,,,,,,,,
3,ffmpeg,libavformat/mux.c,avformat_alloc_output_context2,A,4,FLAG,"RD, IV, IV, IV","DPTR,  PTR, CHAR*, CHAR*",INT,,,,,,,,,,,,,,
2,ffmpeg,libavformat/options.c,avformat_alloc_context,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libpostproc/postprocess.c,pp_get_mode_by_name_and_quality,A,2,OBJECT,"IV, IV","CHAR*, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libpostproc/postprocess.c,reallocAlign,RA,2,OBJECT,"IV, AS","DPTR, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libpostproc/postprocess.c,pp_get_context,A,3,OBJECT,"IV, IV, RD","INT, INT, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libswresample/audioconvert.c,swri_audio_convert_alloc,A,5,OBJECT,"IV, IV, IV, IV, IV","enum, enum, INT,  INT, INT",object ptr,,,,,,,,,,,,,,
2,ffmpeg,libswresample/options.c,swr_alloc,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
3,ffmpeg,libswresample/swresample.c,swr_alloc_set_opts,A,9,OBJECT,"IV, IV, IV, IV, IV, IV, IV, IV, IV","PTR, INT, ENUM, INT, INT, ENUM, INT, INT, VOID*",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libswresample/swresample.c,swr_alloc_set_opts2,A,9,FLAG,"IV, IV, IV, IV, IV, IV, IV, IV, IV","PTR, INT, ENUM, INT, INT, ENUM, INT, INT, VOID*",INT,,,,,,,,,,,,,,
2,ffmpeg,libswscale/utils.c,sws_alloc_context,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libswscale/utils.c,alloc_gamma_tbl,A,1,OBJECT,IV,DOUBLE,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libswscale/utils.c,sws_allocVec,A,1,OBJECT,IV,INT,object ptr,,,,,,,,,,,,,,
1,ffmpeg,libswscale/utils.c,sws_getDefaultFilter,A,7,OBJECT,"IV, IV, IV, IV, IV, IV, IV","FLOAT, FLOAT, FLOAT, FLOAT, FLOAT, FLOAT, INT",object ptr,,,,,,,,,,,,,,
3,ffmpeg,libswscale/utils.c,sws_alloc_set_opts,A,8,OBJECT,"IV, IV, IV, IV, IV, IV, IV, IV","INT, INT, ENUM, INT, INT, ENUM, INT, DOUBLE*",object ptr,,,,,,,,,,,,,,
2,ffmpeg,fftools/objpool.c,objpool_alloc,A,3,OBJECT,"IV, IV, IV","DPTR, DPTR, DPTR",object ptr,,,,,,,,,,,,,,
2,ffmpeg,fftools/objpool.c,alloc_packet,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,fftools/objpool.c,alloc_frame,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
3,ffmpeg,fftools/objpool.c,objpool_alloc_packets,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
3,ffmpeg,fftools/objpool.c,objpool_alloc_frames,A,0,OBJECT,N/A,N/A,object ptr,,,,,,,,,,,,,,
2,ffmpeg,fftools/sync_queue.c,sq_alloc,A,2,OBJECT,"IV, AS","enum, INT",object ptr,,,,,,,,,,,,,,
